dsg_prompt_split,qg_model,t2i_model,item_id,question,answer
tifa160,tifa,vq-diffusion,tifa160_73,what color is the field?,green
tifa160,tifa,vq-diffusion,tifa160_73,is the field lush?,yes
tifa160,tifa,vq-diffusion,tifa160_73,is the field lush or barren?,lush
tifa160,tifa,vq-diffusion,tifa160_47,are there zebras?,yes
tifa160,tifa,vq-diffusion,tifa160_47,what animals are in the picture?,zebras
tifa160,tifa,vq-diffusion,tifa160_47,is there hay?,no
tifa160,tifa,vq-diffusion,tifa160_47,what are the zebras eating?,hay
tifa160,tifa,vq-diffusion,tifa160_47,are the zebras eating hay?,no
tifa160,tifa,vq-diffusion,tifa160_47,are the zebras black and white?,yes
tifa160,tifa,vq-diffusion,tifa160_47,what color are the zebras?,black and white
tifa160,tifa,vq-diffusion,tifa160_47,are there three zebras?,yes
tifa160,tifa,vq-diffusion,tifa160_47,how many zebras are in the picture?,4
tifa160,tifa,vq-diffusion,tifa160_100,is there a teddy bear?,yes
tifa160,tifa,vq-diffusion,tifa160_100,what type of toy is this?,teddy bear
tifa160,tifa,vq-diffusion,tifa160_100,is there furniture?,yes
tifa160,tifa,vq-diffusion,tifa160_100,is the teddy bear under the furniture?,yes
tifa160,tifa,vq-diffusion,tifa160_64,is this a giraffe?,yes
tifa160,tifa,vq-diffusion,tifa160_64,what animal is in the picture?,giraffe
tifa160,tifa,vq-diffusion,tifa160_64,is there a fence?,yes
tifa160,tifa,vq-diffusion,tifa160_64,what type of object is this?,fence
tifa160,tifa,vq-diffusion,tifa160_64,is the large giraffe looking at the smaller giraffe?,yes
tifa160,tifa,vq-diffusion,tifa160_64,is the giraffe large?,yes
tifa160,tifa,vq-diffusion,tifa160_64,is the giraffe large or small?,large
tifa160,tifa,vq-diffusion,tifa160_95,is this a motorcycle?,yes
tifa160,tifa,vq-diffusion,tifa160_95,what type of vehicle is this?,motorcycle
tifa160,tifa,vq-diffusion,tifa160_95,are the man and woman posing in front of a motorcycle?,yes
tifa160,tifa,vq-diffusion,tifa160_95,what are the man and woman doing in front of a motorcycle?,posing
tifa160,tifa,vq-diffusion,tifa160_71,is this a beach?,yes
tifa160,tifa,vq-diffusion,tifa160_71,what type of place is this?,beach
tifa160,tifa,vq-diffusion,tifa160_71,are there umbrellas on the beach?,yes
tifa160,tifa,vq-diffusion,tifa160_71,is the beach crowded?,yes
tifa160,tifa,vq-diffusion,tifa160_71,is the beach crowded or empty?,crowded
tifa160,tifa,vq-diffusion,tifa160_71,are the umbrellas red and white?,yes
tifa160,tifa,vq-diffusion,tifa160_71,what color are the umbrellas?,red and white
tifa160,tifa,vq-diffusion,tifa160_101,are there men riding horses?,yes
tifa160,tifa,vq-diffusion,tifa160_101,who is riding horses?,men
tifa160,tifa,vq-diffusion,tifa160_101,are there horses?,yes
tifa160,tifa,vq-diffusion,tifa160_101,is this a grassy field?,yes
tifa160,tifa,vq-diffusion,tifa160_101,what type of place is this?,grassy field
tifa160,tifa,vq-diffusion,tifa160_101,are the men riding horses?,yes
tifa160,tifa,vq-diffusion,tifa160_101,are there three men?,yes
tifa160,tifa,vq-diffusion,tifa160_101,how many men are in the picture?,1
tifa160,tifa,vq-diffusion,tifa160_86,are there men in neon yellow safety jackets?,yes
tifa160,tifa,vq-diffusion,tifa160_86,are the men wearing safety jackets?,yes
tifa160,tifa,vq-diffusion,tifa160_86,what are the men wearing?,safety jackets
tifa160,tifa,vq-diffusion,tifa160_86,are the men sharing a meal?,yes
tifa160,tifa,vq-diffusion,tifa160_86,what are the men sharing?,meal
tifa160,tifa,vq-diffusion,tifa160_86,is there a food car?,yes
tifa160,tifa,vq-diffusion,tifa160_86,what type of vehicle is this?,food car
tifa160,tifa,vq-diffusion,tifa160_86,are the safety jackets neon yellow?,yes
tifa160,tifa,vq-diffusion,tifa160_86,what color are the safety jackets?,neon yellow
tifa160,tifa,vq-diffusion,tifa160_86,are there two men?,yes
tifa160,tifa,vq-diffusion,tifa160_86,how many men are there?,2
tifa160,tifa,vq-diffusion,tifa160_86,are the men next to the food car?,yes
tifa160,tifa,vq-diffusion,tifa160_86,are the men next to or behind the food car?,behind
tifa160,tifa,vq-diffusion,tifa160_49,what animal is in the picture?,dog
tifa160,tifa,vq-diffusion,tifa160_49,is there a remote controller?,yes
tifa160,tifa,vq-diffusion,tifa160_49,what type of object is this?,remote controller
tifa160,tifa,vq-diffusion,tifa160_49,is the dog laying?,yes
tifa160,tifa,vq-diffusion,tifa160_79,are there people standing next to an elephant?,yes
tifa160,tifa,vq-diffusion,tifa160_79,who is standing next to an elephant?,people
tifa160,tifa,vq-diffusion,tifa160_79,is this an elephant?,yes
tifa160,tifa,vq-diffusion,tifa160_79,what animal is in the picture?,elephant
tifa160,tifa,vq-diffusion,tifa160_79,is there a river?,yes
tifa160,tifa,vq-diffusion,tifa160_79,what type of place is this?,river
tifa160,tifa,vq-diffusion,tifa160_79,are the people standing next to an elephant?,yes
tifa160,tifa,vq-diffusion,tifa160_79,are there three people?,no
tifa160,tifa,vq-diffusion,tifa160_79,how many people are in the picture?,1
tifa160,tifa,vq-diffusion,tifa160_57,is this a guy?,yes
tifa160,tifa,vq-diffusion,tifa160_57,who is sitting down and using his cell during the party?,man
tifa160,tifa,vq-diffusion,tifa160_57,is the guy using his cell?,yes
tifa160,tifa,vq-diffusion,tifa160_57,is the guy sitting down and using his cell during the party?,yes
tifa160,tifa,vq-diffusion,tifa160_57,is the guy sitting down?,yes
tifa160,tifa,vq-diffusion,tifa160_14,are there people flying kites?,yes
tifa160,tifa,vq-diffusion,tifa160_14,who is flying kites?,people
tifa160,tifa,vq-diffusion,tifa160_14,are there kites?,yes
tifa160,tifa,vq-diffusion,tifa160_14,what is the people flying?,kites
tifa160,tifa,vq-diffusion,tifa160_14,is this the sky?,yes
tifa160,tifa,vq-diffusion,tifa160_14,are the people flying kites?,yes
tifa160,tifa,vq-diffusion,tifa160_14,are the people flying kites in the sky?,yes
tifa160,tifa,vq-diffusion,tifa160_89,is this a subway train?,yes
tifa160,tifa,vq-diffusion,tifa160_89,what type of vehicle is this?,train
tifa160,tifa,vq-diffusion,tifa160_89,is this a city?,yes
tifa160,tifa,vq-diffusion,tifa160_89,is the subway train elevated?,yes
tifa160,tifa,vq-diffusion,tifa160_89,is the subway train elevated or underground?,elevated
tifa160,tifa,vq-diffusion,tifa160_89,is this a major city?,yes
tifa160,tifa,vq-diffusion,tifa160_89,is this a major or a minor city?,major
tifa160,tifa,vq-diffusion,tifa160_89,is this a sunny day?,yes
tifa160,tifa,vq-diffusion,tifa160_89,is this a sunny day or a cloudy day?,sunny day
tifa160,tifa,vq-diffusion,tifa160_97,is this a man?,yes
tifa160,tifa,vq-diffusion,tifa160_97,who is standing by an oven?,man
tifa160,tifa,vq-diffusion,tifa160_97,is there an oven?,yes
tifa160,tifa,vq-diffusion,tifa160_97,what type of appliance is this?,oven
tifa160,tifa,vq-diffusion,tifa160_97,is the man standing by an oven?,yes
tifa160,tifa,vq-diffusion,tifa160_97,is the door of the oven open?,yes
tifa160,tifa,vq-diffusion,tifa160_97,is the door of the oven open or closed?,open
tifa160,tifa,vq-diffusion,tifa160_7,is this a woman?,yes
tifa160,tifa,vq-diffusion,tifa160_7,who is holding a racquet?,woman
tifa160,tifa,vq-diffusion,tifa160_7,is the person holding a racquet?,yes
tifa160,tifa,vq-diffusion,tifa160_7,what is the person holding?,racquet
tifa160,tifa,vq-diffusion,tifa160_7,is this a tennis court?,yes
tifa160,tifa,vq-diffusion,tifa160_7,what type of place is this?,tennis court
tifa160,tifa,vq-diffusion,tifa160_7,is the woman holding a racquet?,yes
tifa160,tifa,vq-diffusion,tifa160_7,is the woman on top of the tennis court?,yes
tifa160,tifa,vq-diffusion,tifa160_7,is the woman on top of or next to the tennis court?,next to
tifa160,tifa,vq-diffusion,tifa160_58,is this a skateboarder?,yes
tifa160,tifa,vq-diffusion,tifa160_58,is the skateboarder wearing a jacket?,yes
tifa160,tifa,vq-diffusion,tifa160_58,is the skateboarder doing a trick?,yes
tifa160,tifa,vq-diffusion,tifa160_58,what is the skateboarder doing?,riding
tifa160,tifa,vq-diffusion,tifa160_58,is the jacket blue?,yes
tifa160,tifa,vq-diffusion,tifa160_58,what color is the jacket?,blue
tifa160,tifa,vq-diffusion,tifa160_43,is this a man?,yes
tifa160,tifa,vq-diffusion,tifa160_43,is the man holding a tennis racket?,yes
tifa160,tifa,vq-diffusion,tifa160_43,what is the man holding?,tennis racket
tifa160,tifa,vq-diffusion,tifa160_43,is there a ball?,yes
tifa160,tifa,vq-diffusion,tifa160_43,is the man waiting for the ball?,yes
tifa160,tifa,vq-diffusion,tifa160_53,is this a kitten?,yes
tifa160,tifa,vq-diffusion,tifa160_53,what animal is in the picture?,kitten
tifa160,tifa,vq-diffusion,tifa160_53,is there a windowpane?,yes
tifa160,tifa,vq-diffusion,tifa160_53,is there rain?,yes
tifa160,tifa,vq-diffusion,tifa160_53,what is tapping on the glass?,rain
tifa160,tifa,vq-diffusion,tifa160_53,is the kitten watching the rain?,yes
tifa160,tifa,vq-diffusion,tifa160_53,is the kitten young?,yes
tifa160,tifa,vq-diffusion,tifa160_53,is the rain tapping on the glass?,yes
tifa160,tifa,vq-diffusion,tifa160_53,is the windowpane glass?,yes
tifa160,tifa,vq-diffusion,tifa160_53,what is the material of the windowpane?,glass
tifa160,tifa,vq-diffusion,tifa160_70,are there skiers?,yes
tifa160,tifa,vq-diffusion,tifa160_70,who is travelling across a vast expanse of snow covered land towards a mountain?,skiers
tifa160,tifa,vq-diffusion,tifa160_70,is there snow?,yes
tifa160,tifa,vq-diffusion,tifa160_70,what is covering the land?,snow
tifa160,tifa,vq-diffusion,tifa160_70,is this land?,yes
tifa160,tifa,vq-diffusion,tifa160_70,are the skiers travelling across a vast expanse of snow covered land towards a mountain?,yes
tifa160,tifa,vq-diffusion,tifa160_70,is this a vast expanse of snow covered land?,yes
tifa160,tifa,vq-diffusion,tifa160_70,is the land covered with snow?,yes
tifa160,tifa,vq-diffusion,tifa160_70,are the skiers travelling towards a mountain?,yes
tifa160,tifa,vq-diffusion,tifa160_2,is this a bear?,yes
tifa160,tifa,vq-diffusion,tifa160_2,is this a forest?,yes
tifa160,tifa,vq-diffusion,tifa160_2,what type of place is this?,forest
tifa160,tifa,vq-diffusion,tifa160_2,are there trees?,yes
tifa160,tifa,vq-diffusion,tifa160_2,is the bear walking across the forest?,yes
tifa160,tifa,vq-diffusion,tifa160_2,what is the bear doing in the forest?,walking
tifa160,tifa,vq-diffusion,tifa160_2,is the bear brown?,yes
tifa160,tifa,vq-diffusion,tifa160_2,what color is the bear?,brown
tifa160,tifa,vq-diffusion,tifa160_2,is the forest surrounded by trees?,yes
tifa160,tifa,vq-diffusion,tifa160_2,is the forest surrounded by trees or water?,trees
tifa160,tifa,vq-diffusion,tifa160_81,is this a house?,yes
tifa160,tifa,vq-diffusion,tifa160_81,is there a bedroom?,yes
tifa160,tifa,vq-diffusion,tifa160_81,is there a relaxing room?,yes
tifa160,tifa,vq-diffusion,tifa160_69,is this a woman?,yes
tifa160,tifa,vq-diffusion,tifa160_69,is there a video game?,yes
tifa160,tifa,vq-diffusion,tifa160_69,what type of game is this?,video game
tifa160,tifa,vq-diffusion,tifa160_69,is there a couch?,yes
tifa160,tifa,vq-diffusion,tifa160_69,what type of furniture is this?,couch
tifa160,tifa,vq-diffusion,tifa160_69,is the woman playing a video game?,yes
tifa160,tifa,vq-diffusion,tifa160_69,is the woman young?,yes
tifa160,tifa,vq-diffusion,tifa160_103,is this a woman?,yes
tifa160,tifa,vq-diffusion,tifa160_103,are there eyes?,yes
tifa160,tifa,vq-diffusion,tifa160_103,are there piercings all over her face?,yes
tifa160,tifa,vq-diffusion,tifa160_103,what is all over her face?,tattoos
tifa160,tifa,vq-diffusion,tifa160_103,are the eyes green?,yes
tifa160,tifa,vq-diffusion,tifa160_103,what color are the eyes?,green
tifa160,tifa,vq-diffusion,tifa160_103,is the woman young?,yes
tifa160,tifa,vq-diffusion,tifa160_103,is the woman young or old?,young
tifa160,tifa,vq-diffusion,tifa160_103,are there piercings all over her face or just on her ears?,all over her face
tifa160,tifa,vq-diffusion,tifa160_0,is this a Christmas tree?,yes
tifa160,tifa,vq-diffusion,tifa160_0,are there lights on the tree?,yes
tifa160,tifa,vq-diffusion,tifa160_0,is there a teddy bear?,yes
tifa160,tifa,vq-diffusion,tifa160_0,what type of toy is this?,teddy bear
tifa160,tifa,vq-diffusion,tifa160_93,is there a car?,yes
tifa160,tifa,vq-diffusion,tifa160_93,is there a truck?,yes
tifa160,tifa,vq-diffusion,tifa160_93,is there a red light?,yes
tifa160,tifa,vq-diffusion,tifa160_93,what type of light is this?,red light
tifa160,tifa,vq-diffusion,tifa160_93,are the car and truck sitting?,yes
tifa160,tifa,vq-diffusion,tifa160_55,is this a toilet?,yes
tifa160,tifa,vq-diffusion,tifa160_55,what type of appliance is this?,toilet
tifa160,tifa,vq-diffusion,tifa160_55,are there seashells on the toilet?,yes
tifa160,tifa,vq-diffusion,tifa160_55,what is on the toilet?,seashells
tifa160,tifa,vq-diffusion,tifa160_55,are the seashells sitting on the toilet?,yes
tifa160,tifa,vq-diffusion,tifa160_55,is the toilet white?,yes
tifa160,tifa,vq-diffusion,tifa160_55,what color is the toilet?,white
tifa160,tifa,vq-diffusion,tifa160_55,is the toilet small?,yes
tifa160,tifa,vq-diffusion,tifa160_42,is this a boy?,yes
tifa160,tifa,vq-diffusion,tifa160_42,is there a soccer ball?,yes
tifa160,tifa,vq-diffusion,tifa160_42,what type of ball is in the picture?,football
tifa160,tifa,vq-diffusion,tifa160_42,are there youth soccer players?,yes
tifa160,tifa,vq-diffusion,tifa160_42,who is surrounding the boy?,youth soccer players
tifa160,tifa,vq-diffusion,tifa160_42,is the boy gripping a soccer ball?,yes
tifa160,tifa,vq-diffusion,tifa160_42,is the boy little?,yes
tifa160,tifa,vq-diffusion,tifa160_42,is the boy surrounded by youth soccer players?,yes
tifa160,tifa,vq-diffusion,tifa160_42,is the boy surrounded by youth soccer players or youth basketball players?,youth soccer players
tifa160,tifa,vq-diffusion,tifa160_91,is there a chair in the corner?,yes
tifa160,tifa,vq-diffusion,tifa160_91,is this a boat?,no
tifa160,tifa,vq-diffusion,tifa160_91,what type of vehicle is this?,boat
tifa160,tifa,vq-diffusion,tifa160_91,is the chair in the corner?,yes
tifa160,tifa,vq-diffusion,tifa160_91,is the chair on the boat?,yes
tifa160,tifa,vq-diffusion,tifa160_56,is this a teddy bear store?,yes
tifa160,tifa,vq-diffusion,tifa160_56,what type of place is this?,teddy bear store
tifa160,tifa,vq-diffusion,tifa160_56,are there signs?,yes
tifa160,tifa,vq-diffusion,tifa160_56,are there bears?,yes
tifa160,tifa,vq-diffusion,tifa160_56,is the teddy bear store decorated?,yes
tifa160,tifa,vq-diffusion,tifa160_56,is the teddy bear store decorated with signs and bears?,yes
tifa160,tifa,vq-diffusion,tifa160_56,is the teddy bear store decorated with signs and bears or with flowers and balloons?,signs and bears
tifa160,tifa,vq-diffusion,tifa160_74,is there a desk?,yes
tifa160,tifa,vq-diffusion,tifa160_74,is there a laptop?,yes
tifa160,tifa,vq-diffusion,tifa160_74,what type of computer is this?,laptop
tifa160,tifa,vq-diffusion,tifa160_74,is the cat lying on the desk?,yes
tifa160,tifa,vq-diffusion,tifa160_74,is the cat lying on the top of the desk?,yes
tifa160,tifa,vq-diffusion,tifa160_4,is this a skateboarder?,yes
tifa160,tifa,vq-diffusion,tifa160_4,is there a ramp?,yes
tifa160,tifa,vq-diffusion,tifa160_4,is the skateboarder trying to pull off a trick?,yes
tifa160,tifa,vq-diffusion,tifa160_4,what is the skateboarder doing?,trying to pull off a trick
tifa160,tifa,vq-diffusion,tifa160_4,is the skateboarder male?,yes
tifa160,tifa,vq-diffusion,tifa160_4,is the skateboarder male or female?,male
tifa160,tifa,vq-diffusion,tifa160_158,are there dogs on the street?,yes
tifa160,tifa,vq-diffusion,tifa160_158,what animals are on the street?,dogs
tifa160,tifa,vq-diffusion,tifa160_158,is this a street?,yes
tifa160,tifa,vq-diffusion,tifa160_158,are there two dogs?,yes
tifa160,tifa,vq-diffusion,tifa160_158,how many dogs are on the street?,3
tifa160,tifa,vq-diffusion,tifa160_126,is this a cube?,yes
tifa160,tifa,vq-diffusion,tifa160_126,what shape is this?,cube
tifa160,tifa,vq-diffusion,tifa160_126,is this made of denim?,yes
tifa160,tifa,vq-diffusion,tifa160_126,what is the material of this?,denim
tifa160,tifa,vq-diffusion,tifa160_126,does this have the texture of denim?,yes
tifa160,tifa,vq-diffusion,tifa160_117,are there books?,yes
tifa160,tifa,vq-diffusion,tifa160_117,is there a book?,yes
tifa160,tifa,vq-diffusion,tifa160_117,are the books sitting?,yes
tifa160,tifa,vq-diffusion,tifa160_117,is the book green?,yes
tifa160,tifa,vq-diffusion,tifa160_117,is the book red?,yes
tifa160,tifa,vq-diffusion,tifa160_117,are there 3 books?,yes
tifa160,tifa,vq-diffusion,tifa160_117,how many books are there?,3
tifa160,tifa,vq-diffusion,tifa160_117,is this a stack of books?,yes
tifa160,tifa,vq-diffusion,tifa160_117,is the green book on the top?,yes
tifa160,tifa,vq-diffusion,tifa160_117,is the red book in the middle?,yes
tifa160,tifa,vq-diffusion,tifa160_117,is the blue book on the bottom?,yes
tifa160,tifa,vq-diffusion,tifa160_117,is the blue book on the top or the bottom?,top
tifa160,tifa,vq-diffusion,tifa160_25,is this a vehicle?,yes
tifa160,tifa,vq-diffusion,tifa160_25,are there wheels?,yes
tifa160,tifa,vq-diffusion,tifa160_25,is there a frame?,yes
tifa160,tifa,vq-diffusion,tifa160_25,are there pedals?,yes
tifa160,tifa,vq-diffusion,tifa160_25,what is the vehicle propelled by?,pedals
tifa160,tifa,vq-diffusion,tifa160_25,are there handlebars?,yes
tifa160,tifa,vq-diffusion,tifa160_25,are the wheels held in a frame?,yes
tifa160,tifa,vq-diffusion,tifa160_25,is the vehicle propelled by pedals?,yes
tifa160,tifa,vq-diffusion,tifa160_25,is the vehicle steered with handlebars?,yes
tifa160,tifa,vq-diffusion,tifa160_25,are there two wheels?,yes
tifa160,tifa,vq-diffusion,tifa160_25,how many wheels are there?,2
tifa160,tifa,vq-diffusion,tifa160_25,is one wheel behind the other?,yes
tifa160,tifa,vq-diffusion,tifa160_25,are the handlebars attached to the front wheel?,yes
tifa160,tifa,vq-diffusion,tifa160_25,are the handlebars attached to the front or the back wheel?,back
tifa160,tifa,vq-diffusion,tifa160_123,is there an umbrella?,yes
tifa160,tifa,vq-diffusion,tifa160_123,what type of object is this?,umbrella
tifa160,tifa,vq-diffusion,tifa160_123,is there a spoon?,no
tifa160,tifa,vq-diffusion,tifa160_123,is the umbrella on top of the spoon?,yes
tifa160,tifa,vq-diffusion,tifa160_123,is the umbrella on top of or next to the spoon?,next to
tifa160,tifa,vq-diffusion,tifa160_133,is this a zebra?,yes
tifa160,tifa,vq-diffusion,tifa160_133,what animal is in the picture?,zebra
tifa160,tifa,vq-diffusion,tifa160_133,is there a fire hydrant?,yes
tifa160,tifa,vq-diffusion,tifa160_133,is the zebra to the right of the fire hydrant?,yes
tifa160,tifa,vq-diffusion,tifa160_133,is the zebra to the right of or to the left of the fire hydrant?,to the right of
tifa160,tifa,vq-diffusion,tifa160_104,is this a statue?,yes
tifa160,tifa,vq-diffusion,tifa160_104,is this a man?,yes
tifa160,tifa,vq-diffusion,tifa160_104,who is tripping over a cat?,man
tifa160,tifa,vq-diffusion,tifa160_104,what animal is in the picture?,cat
tifa160,tifa,vq-diffusion,tifa160_104,is the man tripping over a cat?,yes
tifa160,tifa,vq-diffusion,tifa160_104,is this a Greek statue?,yes
tifa160,tifa,vq-diffusion,tifa160_111,is this a Lego space station?,yes
tifa160,tifa,vq-diffusion,tifa160_111,what type of toy is this?,Lego castle
tifa160,tifa,vq-diffusion,tifa160_111,is this a kid's bedroom?,yes
tifa160,tifa,vq-diffusion,tifa160_111,is this a photo?,yes
tifa160,tifa,vq-diffusion,tifa160_111,is this a mega Lego space station?,yes
tifa160,tifa,vq-diffusion,tifa160_35,is the car playing soccer?,yes
tifa160,tifa,vq-diffusion,tifa160_35,what sport is the car playing?,soccer
tifa160,tifa,vq-diffusion,tifa160_35,is this digital art?,yes
tifa160,tifa,vq-diffusion,tifa160_35,"is this digital art, a painting, or a photograph?",digital art
tifa160,tifa,vq-diffusion,tifa160_142,is this a Pomeranian?,yes
tifa160,tifa,vq-diffusion,tifa160_142,is there face paint?,yes
tifa160,tifa,vq-diffusion,tifa160_142,are there wrestling tights?,yes
tifa160,tifa,vq-diffusion,tifa160_142,are there boots?,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
tifa160,tifa,vq-diffusion,tifa160_142,is the Pomeranian dressed up?,yes
tifa160,tifa,vq-diffusion,tifa160_142,is the face paint neon green?,yes
tifa160,tifa,vq-diffusion,tifa160_142,what color is the face paint?,neon green
tifa160,tifa,vq-diffusion,tifa160_142,is the face paint neon orange?,yes
tifa160,tifa,vq-diffusion,tifa160_142,are the wrestling tights bright green?,yes
tifa160,tifa,vq-diffusion,tifa160_142,what color are the wrestling tights?,neon green
tifa160,tifa,vq-diffusion,tifa160_142,are the boots bright orange?,yes
tifa160,tifa,vq-diffusion,tifa160_142,what color are the boots?,neon green
tifa160,tifa,vq-diffusion,tifa160_142,is this a realistic photo?,yes
tifa160,tifa,vq-diffusion,tifa160_142,is the Pomeranian dressed up like a 1980s professional wrestler?,yes
tifa160,tifa,vq-diffusion,tifa160_142,is the Pomeranian dressed up like a 1980s professional wrestler or a 1990s professional wrestler?,1980s professional wrestler
tifa160,tifa,vq-diffusion,tifa160_30,is this a beaver?,yes
tifa160,tifa,vq-diffusion,tifa160_30,what animal is in the picture?,beaver
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver wearing glasses?,yes
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver wearing glasses or sunglasses?,glasses
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver wearing a vest?,yes
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver wearing a neck tie?,yes
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver wearing a neck tie or a bow tie?,neck tie
tifa160,tifa,vq-diffusion,tifa160_30,are there books in the library?,yes
tifa160,tifa,vq-diffusion,tifa160_30,what is in the library?,books
tifa160,tifa,vq-diffusion,tifa160_30,is this a library?,yes
tifa160,tifa,vq-diffusion,tifa160_30,what type of place is this?,library
tifa160,tifa,vq-diffusion,tifa160_30,"is the beaver wearing glasses, a vest, and a neck tie?",yes
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver standing next to a tall stack of books?,yes
tifa160,tifa,vq-diffusion,tifa160_30,is the neck tie colorful?,yes
tifa160,tifa,vq-diffusion,tifa160_30,is there a tall stack of books?,yes
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver next to or behind the tall stack of books?,behind
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver dignified?,yes
tifa160,tifa,vq-diffusion,tifa160_30,is the beaver dignified or casual?,casual
tifa160,tifa,vq-diffusion,tifa160_134,are there emoji icons?,yes
tifa160,tifa,vq-diffusion,tifa160_134,what type of icons are these?,emoji icons
tifa160,tifa,vq-diffusion,tifa160_134,is there a happy face?,yes
tifa160,tifa,vq-diffusion,tifa160_134,is there an angry face?,yes
tifa160,tifa,vq-diffusion,tifa160_134,is there a surprised face?,yes
tifa160,tifa,vq-diffusion,tifa160_134,is there a sobbing face?,yes
tifa160,tifa,vq-diffusion,tifa160_134,are there pigs?,yes
tifa160,tifa,vq-diffusion,tifa160_134,are there crowns?,no
tifa160,tifa,vq-diffusion,tifa160_134,are the pigs wearing crowns?,no
tifa160,tifa,vq-diffusion,tifa160_134,is this a set of 2x2?,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
tifa160,tifa,vq-diffusion,tifa160_36,is this a penguin?,yes
tifa160,tifa,vq-diffusion,tifa160_36,what animal is in the picture?,penguin
tifa160,tifa,vq-diffusion,tifa160_36,is the penguin wearing aviator goggles?,yes
tifa160,tifa,vq-diffusion,tifa160_36,what is the penguin wearing?,aviator goggles
tifa160,tifa,vq-diffusion,tifa160_36,is the penguin flying?,no
tifa160,tifa,vq-diffusion,tifa160_36,is the eagle bemused?,yes
tifa160,tifa,vq-diffusion,tifa160_36,is the eagle bemused or angry?,bemused
tifa160,tifa,vq-diffusion,tifa160_36,is the penguin flying confidently?,yes
tifa160,tifa,vq-diffusion,tifa160_36,is the penguin flying confidently or nervously?,confidently
tifa160,tifa,vq-diffusion,tifa160_135,is there a basketball?,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
tifa160,tifa,vq-diffusion,tifa160_135,what type of balls are these?,soccer balls
tifa160,tifa,vq-diffusion,tifa160_135,is this a gravel driveway?,no
tifa160,tifa,vq-diffusion,tifa160_135,is the basketball to the left of the soccer balls?,yes
tifa160,tifa,vq-diffusion,tifa160_135,is the basketball to the left of or to the right of the soccer balls?,behind
tifa160,tifa,vq-diffusion,tifa160_139,is this a squirrel?,yes
tifa160,tifa,vq-diffusion,tifa160_139,is the squirrel wearing a studded leather jacket?,yes
tifa160,tifa,vq-diffusion,tifa160_139,what is the squirrel wearing?,tuxedo
tifa160,tifa,vq-diffusion,tifa160_139,is the squirrel shouting into a microphone?,yes
tifa160,tifa,vq-diffusion,tifa160_139,what is the squirrel shouting into?,microphone
tifa160,tifa,vq-diffusion,tifa160_139,is the squirrel standing on a lily pad?,yes
tifa160,tifa,vq-diffusion,tifa160_139,what is the squirrel standing on?,lily pad
tifa160,tifa,vq-diffusion,tifa160_139,is the squirrel punk rock?,yes
tifa160,tifa,vq-diffusion,tifa160_139,is the squirrel punk rock or classical?,punk rock
tifa160,tifa,vq-diffusion,tifa160_146,is this a map?,no
tifa160,tifa,vq-diffusion,tifa160_146,what type of object is this?,photo
tifa160,tifa,vq-diffusion,tifa160_146,is this a map made out of sushi?,no
tifa160,tifa,vq-diffusion,tifa160_146,what type of food is this a map made out of?,sushi
tifa160,tifa,vq-diffusion,tifa160_146,is there a table?,yes
tifa160,tifa,vq-diffusion,tifa160_146,is there red wine in the glass?,yes
tifa160,tifa,vq-diffusion,tifa160_146,what type of drink is in the glass?,red wine
tifa160,tifa,vq-diffusion,tifa160_146,is the wine red?,yes
tifa160,tifa,vq-diffusion,tifa160_146,what color is the wine?,red
tifa160,tifa,vq-diffusion,tifa160_22,is this a dolphin?,yes
tifa160,tifa,vq-diffusion,tifa160_22,what animal is in the picture?,dolphin
tifa160,tifa,vq-diffusion,tifa160_22,is the dolphin wearing an astronaut suit?,yes
tifa160,tifa,vq-diffusion,tifa160_22,what is the dolphin wearing?,astronaut suit
tifa160,tifa,vq-diffusion,tifa160_22,is this saturn?,no
tifa160,tifa,vq-diffusion,tifa160_152,is this a country home?,yes
tifa160,tifa,vq-diffusion,tifa160_152,what type of place is this?,country home
tifa160,tifa,vq-diffusion,tifa160_152,is there a porch?,yes
tifa160,tifa,vq-diffusion,tifa160_152,is the country home white?,yes
tifa160,tifa,vq-diffusion,tifa160_152,what color is the country home?,white
tifa160,tifa,vq-diffusion,tifa160_152,is the porch wrap-around?,yes
tifa160,tifa,vq-diffusion,tifa160_140,is this a cat?,yes
tifa160,tifa,vq-diffusion,tifa160_140,is the cat white?,yes
tifa160,tifa,vq-diffusion,tifa160_140,what color is the cat?,white
